bedrooms,total_area,ceiling_height,floors_total,living_area,floor,is_new_building,has_elevator,has_parking,kitchen_area,has_balcony,city_center_dist,metro_dist,last_price
2,99.61246938906532,2.9349998544887814,13,45.09553993664836,11,0,1,0,17.801226915761454,0,19788.31637636486,2066.3901768166634,96215.03
2,54.89526765455385,2.6305600421005297,33,31.10326387005101,24,1,1,1,6.326782426703575,0,37077.26930212136,7040.980749930955,56363.98
5,175.7840862179805,2.6669012444261098,30,131.5953546126043,19,1,1,0,27.355909390189133,0,17160.738138711647,5774.640120676411,138214.81
3,136.5389599216194,2.728475406534159,11,95.91562158371603,8,0,1,0,11.442574097128853,0,20818.167297301774,5559.989685774593,105614.06
5,173.312861601641,2.605003383191033,11,127.16109517867318,2,0,1,0,14.629854742769895,0,32740.578103644308,3594.7242123514825,130846.58
2,89.53663081217363,2.8252057751029125,7,42.26517902579546,6,1,1,0,8.87294889907384,1,32681.06925193803,7579.445651529349,100588.96
3,171.09946152005523,2.8307649143895106,14,133.33255863290253,2,0,1,0,17.520714759237723,0,13399.822859321985,1608.4240034123436,146174.32
4,147.4077519971525,2.2601163314573745,12,78.15079364487306,4,1,1,1,13.114110537553428,1,29120.596667559177,4500.010761638857,151708.25
3,124.35772837296619,2.865096246347113,14,70.42409909828345,2,1,1,1,10.910807243410229,0,35491.63422141988,3932.27759579098,124923.03
3,138.69334773306826,2.772897172376833,9,103.21615224061345,5,1,1,0,27.995897224450726,1,33024.04598370849,7984.285922775598,100046.66
2,143.41404601444953,2.7965783502614774,6,84.92645752368739,6,1,1,1,21.970316157695553,1,13469.876827933314,1944.7887331910981,126661.79
4,142.90089797637006,2.962327087440074,29,96.46908735734964,26,0,1,1,23.339511202619157,0,29729.571753595625,9871.633818984008,104553.7
2,103.65535092498193,2.428466883776423,15,66.68431192963236,1,0,1,1,11.731014465377408,0,29641.953086522855,1673.8095814246171,105813.03
1,64.14349030977452,2.524011588827498,5,48.308175581116544,5,1,1,1,5.023917352204502,1,10059.992999848313,4456.339737928988,89465.71
4,122.65415078779819,2.73735695340701,29,61.89658774436307,6,1,1,1,26.400209438576383,0,26954.808818130867,6104.9776031776355,123922.32
4,154.81936618356764,2.332152345498958,10,74.96770342751498,4,0,1,1,12.092046026817629,1,3972.8779814034615,4283.137569996966,135567.85
5,205.52801958137627,2.7119028523685724,17,137.97585356930867,5,0,1,1,39.74788192778181,1,11328.855888832604,8771.68367903683,169985.31
3,146.1671170058987,2.9022917563835806,34,108.98579774691378,17,1,1,1,24.813763132839536,0,1619.651654587987,6478.057051019185,132878.1
3,117.75810748068471,2.821394988258693,12,91.03709340135971,1,0,1,1,15.441403036879676,1,5671.624139123319,6844.940809940093,119475.33
2,83.68933084249814,2.7642189350806383,8,49.37452715248011,3,0,1,1,15.230587474150765,1,4704.619462215444,8826.350589619098,87980.11
5,194.30602627195944,2.7081097106161263,29,137.4131849420607,9,1,1,0,35.89023838098692,0,37897.51822027169,1377.7422035492802,168109.8
4,142.9295203801687,2.672983324609173,4,83.86750864011238,3,1,0,0,28.83513952148807,1,6971.2162269657765,4525.82683858514,136130.83
5,227.5158591424185,2.6626135692640407,21,127.77435531274541,19,1,1,0,34.522982710435144,1,3364.85500567414,4078.204939761737,206825.5
1,53.84619816713784,2.7911702081786216,33,24.687097372106003,2,0,1,1,5.495332005967791,1,30135.208302892766,7534.074362690393,59773.0
3,131.98895077173097,2.4708393310276726,18,70.94916735799904,8,0,1,1,20.575337489413258,0,26116.309983890285,8438.598531549345,123084.83
3,142.29570658351204,3.013360780491549,7,72.5082419453458,7,0,1,0,12.080516064702367,1,25625.542044271628,4554.106089517066,123152.8
3,102.16002133988832,2.6172249431272867,32,55.576524394511765,30,1,1,0,12.916535722121568,1,35731.57717530918,1259.323984731574,91201.6
3,126.24612877840556,2.8503821937747995,30,69.56849667268901,17,0,1,0,20.39569098726911,1,26824.998335777902,7636.689385529151,108857.57
3,117.84050965209313,2.7644653437627986,16,88.45324477357539,13,0,1,0,12.701211735632654,1,26896.791610804838,7853.767765196696,101317.23
4,126.54182425833471,2.542344905047951,7,65.95127528049672,2,0,1,1,25.278300074385175,0,18549.66145843857,2826.92887893864,112941.64
2,82.8421684206204,2.982679672496189,22,56.332674526021876,18,1,1,1,9.941060210474447,0,22844.471544170086,1797.764940358385,89142.33
4,113.57426734249339,2.9446633699008418,32,85.26813386912012,2,0,1,1,9.243413305238938,0,30755.12054974559,1499.7350213292998,112424.03
3,113.64215179011856,2.4672807324363846,2,69.58555416256826,2,1,0,1,11.464663639899317,1,14685.00851002867,1100.9834413417284,118729.56
2,115.84876798627386,2.7367573247475567,20,81.50892810971807,12,1,1,1,16.329085487887102,1,1924.1846364465541,2975.625973460596,131315.79
3,115.17675856218196,2.787325946429535,14,64.6732091298153,3,1,1,0,8.71786866792331,0,17345.34851213699,7189.74641414394,109258.89
5,173.92281431308157,2.3771592838079787,15,79.3470361031481,9,0,1,1,14.598927072758691,0,15387.37304177852,2929.8257813699747,162841.33
2,74.15665425577176,2.3683019575737023,10,51.789378333174334,10,1,1,1,15.209234536216558,0,7679.843408889298,8392.735676351356,96349.18
3,132.52322403256105,2.599940740666588,27,87.76277405566893,19,0,1,0,10.181689949734041,0,28496.676573755263,3408.9835255064004,97083.08
5,189.04711195570502,2.5136201971288257,36,115.59801238411026,6,0,1,1,20.251225320052907,0,32277.521333028875,7081.255880050573,149845.97
6,168.49153157026697,2.562165842539725,4,128.81876998820226,3,0,0,1,22.50118574885712,1,6763.143360303,2195.2110842720344,141696.84
2,110.82513446181163,2.513650236513743,1,78.08076724942028,1,1,0,1,8.0978687306896,1,19507.904546923804,1231.9698152102635,94827.78
1,20.0,2.7279691227573952,16,11.97906850267691,12,0,1,0,3.8317814018056917,1,13381.993337042553,2490.4782938939916,61009.53
3,107.72996204239192,2.589390298097905,29,50.491158105487514,15,1,1,1,20.95360314579862,1,22934.788046150494,6300.164269393423,128141.59
2,115.20209454091344,2.9505139439797565,4,87.16536162925553,1,1,0,0,14.884172369009331,0,4210.823426539414,6675.501423337985,117379.91
5,206.2337081336873,2.7824486491972187,31,163.8784566924856,10,0,1,0,20.67855750809878,0,37397.8601090905,6240.779044484182,161616.64
3,156.21085788040074,2.8929763829095254,29,104.9865625970761,14,1,1,0,31.84416220818731,0,3014.137570921498,4279.3968060182815,136442.61
2,136.84954293779685,2.446111836493828,14,98.37705995235494,3,0,1,1,23.508481524500645,1,32989.73895775215,5639.871307512288,100266.97
2,87.03207078550636,2.6369197404457094,14,54.578568233119185,6,1,1,0,12.931161284570663,0,8185.772778057573,9420.534493383391,87917.61
2,124.35031290818856,2.774518900673805,11,66.25695449889174,3,0,1,1,16.02374043056337,1,30950.352008204747,840.3200328195663,97654.72
1,122.45668474355065,2.8315361334775235,29,94.1965745571743,5,0,1,0,18.477676160025837,0,11642.34196838596,917.7077619193703,106968.21
4,129.5446826662885,2.6334147262146437,7,89.50536448513637,3,1,1,0,13.916561764394897,0,31696.286448166775,4985.130253607235,117993.29
4,173.84019084158766,2.6597966208437365,14,111.60489335526549,1,0,1,0,23.89259782899348,0,36669.585093420515,8039.084532031353,141180.35
5,166.5541129072795,2.6795229467774155,12,114.71073481602366,10,0,1,1,28.794650908085778,1,37458.75450206217,8797.618128285092,141352.47
3,156.08122921071828,2.6963845616063025,15,98.19873768964112,1,0,1,1,20.55649563499889,0,34610.64019335394,7331.647542330943,106716.24
5,149.92908787596494,3.1395555151712804,37,70.53182642762413,5,1,1,1,25.89922829427045,1,17301.120227667285,2286.7399199422393,146038.73
2,92.69127501207467,2.8063837377717853,1,63.13706985345044,1,0,0,0,16.759401438315376,1,17435.016133888064,7612.900562543488,80363.21
2,119.99235159312755,2.7571775600240738,2,54.21565342769433,1,0,0,1,21.96541436782873,1,38123.33192977834,2253.755305993522,96597.91
2,94.54667387421311,2.5233784751294754,17,49.83753982560054,11,1,1,1,14.69034914818838,1,35704.9204793492,248.15345113469536,89053.43
2,122.89248541963366,2.5276377269164114,19,62.01065637989649,9,1,1,1,12.001458545861489,0,19654.878290962217,1609.1679628951467,112058.29
2,106.76130197129396,2.711622528963024,40,60.75174907313793,2,1,1,1,18.69219088844315,0,16218.17498712624,9685.092919277336,99411.01
3,166.70811560599705,2.9534675313177083,11,113.361518612078,4,0,1,0,20.004973872719646,1,4221.275509552843,7172.037206423561,121868.26
7,163.93169286301034,2.7141548187081694,23,78.34222949065139,1,0,1,0,13.793757835690132,0,14778.409780200262,1554.048420098215,144305.81
2,89.59752449390297,2.721863957454998,28,51.526836494166844,12,1,1,0,18.313276700689702,1,19105.905206029303,3174.1441662759703,99338.96
3,122.26523916894615,2.6160352490241356,28,87.52316588673085,8,0,1,1,25.82181987410846,1,33310.83561950904,8842.20728104977,99675.64
4,142.69209929491956,2.4364988713732036,14,107.31616892725383,13,1,1,0,24.291245311608833,0,13299.787381690756,7164.696462222259,118799.8
4,127.53387009295638,2.8286410234069925,35,90.2487307486581,13,0,1,0,11.052051074141707,0,12452.42005431228,2513.0800687159453,122139.17
5,203.62161659017696,2.704216973451599,14,138.46269928132034,9,0,1,0,24.434593990821234,0,1543.4715991890778,9772.46309713488,182646.66
2,62.023147982576575,2.8302855751785776,18,43.01746290745031,4,1,1,0,7.654292898946367,1,2064.130501674513,5862.56839396376,74302.49
6,258.90783539256756,2.777833748087561,3,184.0006996854221,2,0,0,0,29.91598096659581,1,32417.989182286423,5538.93076472502,184108.66
1,95.53517282549264,2.576461968122756,40,57.10363768745641,36,0,1,0,7.214300512050941,1,6984.126373696284,5906.872350589949,83434.33
6,161.5306651806714,2.790573776509078,37,89.76560278401885,1,1,1,1,28.86958638584494,0,38672.86121897305,7355.2947106729025,150095.19
3,118.05753858675138,2.5176107852945573,10,72.21064485540703,4,1,1,0,18.2991533839907,0,2876.5992271416594,2707.234748845271,112385.87
6,168.0751725807641,2.789157588299094,21,120.8075504952428,8,0,1,0,23.13033123647673,1,32348.09808153498,337.0986578534464,123643.58
2,75.6357561757211,2.7386893048587733,34,51.250188601937246,16,0,1,0,9.704314195621773,0,5046.335682585523,6540.552462283336,83144.42
2,95.11191142541378,3.027307858708956,3,68.49623573508333,2,1,0,1,12.533641617094117,0,25578.410990370285,4791.591570418516,92847.11
1,71.21513239890218,2.593959775585512,27,47.68959120502312,27,1,1,1,9.82513864415698,0,30392.805369667978,8132.738488000686,90688.78
1,69.81068655502597,2.5111601604136555,31,49.32721688973128,5,0,1,0,9.886819243223545,0,9431.766368259405,9280.958788128954,64322.22
3,154.5317471285576,2.675630712070316,26,77.9588210584571,7,0,1,1,13.081435393986846,1,22658.07200660607,6146.208841392842,146130.88
3,136.1289464196796,2.8596354769802637,32,76.67877918584387,16,0,1,0,17.294930909049764,1,31338.779248649316,5991.92244302381,106466.53
3,107.98186316632463,2.246409791540888,9,69.80132483415355,6,0,1,1,8.595950571848936,0,7245.721337871165,6397.315827640027,96842.23
2,133.35610292349114,2.9075959154520747,19,60.78259081866622,2,1,1,0,24.856195334352428,0,21137.557282983176,875.592952453392,112166.87
2,119.21826909631939,2.7124491930674655,26,91.71509479925471,20,1,1,1,17.68435125896484,0,21539.197878084447,3693.938130315442,132811.37
1,62.34851832326228,2.544456185567641,40,33.28297581922801,22,1,1,0,11.841684371851875,0,30824.589924748452,6608.912656903904,60379.58
3,153.85745379889332,2.683787797253215,3,74.00170719512505,1,1,0,1,20.678134108298188,1,14777.431717256784,5317.140006268055,155603.09
2,79.68929058797518,2.6166068521521044,10,54.38695064870857,4,1,1,0,7.408295463887448,0,25989.329332389363,7868.300730078199,73818.89
5,140.18380166666293,2.5294810083772257,14,72.58838740357803,1,1,1,1,16.1122119403142,1,38026.17824444686,1272.1983644402565,119045.37
2,116.90205980590733,2.401051233283277,34,75.59789082008625,23,1,1,1,12.283963007537844,1,28502.55845621731,6404.130183406512,118759.0
5,171.3096533767612,2.8814862101332426,31,92.0175816866179,25,0,1,0,23.295644342876518,1,1208.2845481511386,8408.986876894965,142958.47
5,223.40946453477565,2.64929354743519,34,113.50977601308009,34,0,1,0,42.0761851958408,0,6459.456789994143,6667.0054766822,183335.49
3,103.21187956635856,2.6795344823648093,26,72.99646035866814,8,1,1,1,9.030519055376727,1,16226.444742661808,863.3597569862562,113276.16
4,140.72063181737246,2.9020599952601374,21,82.45250715066493,6,1,1,1,18.29579663215057,1,16473.01073665284,6664.114207830169,140087.07
2,80.10049851085186,2.7600555841310404,17,52.1496998738275,6,1,1,1,6.709912747804053,1,13558.760806061626,8519.776880478079,109646.0
2,118.94453346201132,2.469304887632391,22,62.52242844874259,3,0,1,0,15.310350336459493,1,18003.324352492073,1570.2112015867617,102825.61
4,173.40524666875214,2.8711034426730495,5,111.55941466486748,3,0,1,1,27.290234333955343,1,37763.330715278564,6225.231368965692,141801.47
4,140.56307545484694,3.017090445130162,5,83.97668984540647,1,0,1,0,11.293711297553562,1,32277.766834175778,4914.164478524117,111041.79
3,144.92189096622258,2.840556938683668,3,67.8130911391551,1,0,0,0,11.593211495847466,1,5985.6585612505205,2322.4278314280045,125130.56
4,133.2317077967491,2.5942979171767373,6,93.84070561309555,3,0,1,1,23.92528600446544,0,18048.70430289725,4474.590920745173,123971.52
4,137.2709135837606,2.4848990646006635,14,88.31015609343176,12,1,1,0,17.999602387282348,1,27422.755699155256,4286.50509532641,121534.7
2,111.30685412536363,2.587749307766805,17,86.21483300531588,17,0,1,0,13.658168031847817,0,6968.861591311862,5757.800505837097,106053.83
3,157.9730948766152,2.768545928641237,40,115.7599175181853,35,1,1,1,27.321124463688154,1,2502.397508020813,7507.711039740976,149531.04
2,117.78098834276678,3.0067261295557857,37,76.54488959279011,36,0,1,0,9.742195866387648,1,38329.56699307345,1058.7934974858135,97761.65
3,162.75080292459907,2.6133156478940553,31,75.69065596445257,28,0,1,0,32.38045130729079,1,31493.843217057627,2092.4103361476436,113241.42
4,132.81853618521035,2.6331959332620967,9,94.72239625818548,6,0,1,0,24.74593968328298,0,35466.128411614285,6456.590463243472,115259.36
2,131.66265245344414,2.9338599534512517,22,84.54920911643954,5,1,1,1,16.911635120316248,1,31364.392479738955,1317.818479892603,113487.95
4,143.6767101973189,2.671877831525987,20,106.6456232723651,17,0,1,1,20.158721160222896,1,27321.11617137463,6607.004793650617,131828.15
2,92.01557343994448,3.0585163051339865,26,60.01354678074771,26,0,1,0,11.930493829753063,1,30720.87294953299,6604.156024603493,89948.9
4,163.53738615887073,2.7233415017194007,3,73.70787281465495,2,1,0,0,30.70979151878252,1,21249.31056727512,3432.642249809114,144434.01
3,150.26966929007764,2.9601986204718136,3,110.48115189552803,2,1,0,0,11.17241328913627,1,10656.548165661196,9887.920407167658,143207.36
5,186.3851554122247,2.8189007947000055,12,136.01379332997476,5,0,1,0,31.817492590592376,1,4230.892610926119,4791.499653599245,147861.33
3,135.03939037801516,2.8772762505100062,4,65.46587169963964,3,1,0,0,15.58113693836399,0,24101.59110167403,9622.32802047807,112548.1
3,141.32318879239398,2.7181278310395283,15,97.41947441318338,1,1,1,1,26.417835976163843,1,9165.466481670968,1869.5373029900495,132238.22
2,79.42891214874822,2.7299007687553134,16,50.368671326596754,12,1,1,0,17.282645138868034,0,33010.652492919005,9360.197983714095,68591.0
5,171.75706531126752,2.825405565959698,39,112.75352948285722,21,1,1,1,19.210466975558525,1,21635.768746689497,5806.274022307779,143511.54
4,151.3312640702732,2.8936651374451254,28,115.20450245810459,22,0,1,0,20.713884594120557,0,39817.00944243954,9898.839234775303,116544.81
2,147.64658703863665,2.8446910858012724,8,79.33774378917772,3,1,1,1,22.46274822123239,0,15722.40221321537,6018.789491798271,144264.2
2,108.49868435173619,2.4318596819716527,24,49.324148853852215,10,1,1,0,16.563122848187703,0,17064.74703295496,9319.790031424303,114273.72
1,70.36676005783912,2.7963828235269528,5,36.801586171454474,1,0,1,0,6.578278796180809,0,11145.1257834966,3559.8869717208413,53502.04
5,167.53819374226225,2.6318142861022946,39,129.05368423072886,23,1,1,0,26.385074923796076,0,11796.414757742008,6365.374757064138,147176.35
4,154.67481154211447,2.651741626704067,3,81.0493080185039,3,0,0,1,27.62289154724803,1,19358.535735639012,417.37365203721805,122826.87
2,132.16121563432372,2.832350496117639,10,90.67299624392332,6,0,1,0,27.9658779005188,1,3049.2264020668276,5872.744756797196,105472.76
4,147.90282563354447,3.0556254062527626,21,107.43513198670163,19,0,1,1,26.44606307847636,1,33419.72461931098,3812.4113215970083,122579.08
2,102.19934731388352,2.708230802936268,28,75.07805200276562,1,0,1,0,16.40259075951557,0,4396.33859334964,8257.77939916342,90873.93
1,78.47046765604095,3.1051185099546816,21,35.598360878675976,16,0,1,0,8.238427314075583,0,36309.1985655188,5018.383151159706,56993.06
2,129.82054338363642,2.5525402241984354,38,58.84646366865979,1,1,1,0,10.994245278226119,0,16262.405742237934,5278.849362770991,101559.26
2,102.1295494602436,2.971713686928795,8,69.44809363296565,4,0,1,1,12.25554593522923,0,18664.170259315833,9833.922834800123,101320.09
5,225.46799829775503,2.827524569366148,40,143.0818519501807,19,1,1,0,36.926564511449364,0,38584.5955047544,8916.084753968991,181824.26
4,174.64456651160873,2.787540197334941,10,82.48396053110991,5,0,1,1,34.213538965278005,1,29691.025187824715,9322.054891121574,148064.65
8,250.50380143042855,2.998969227430629,30,115.07721490439008,17,1,1,1,34.29780606319446,0,11514.221225665897,1779.8029258829163,228732.81
2,62.19848771136916,2.6354240854432747,13,45.639379972921674,10,1,1,0,5.9590200117316225,0,12570.913967771403,8814.110240982462,78502.56
3,164.94407724847332,2.9799624573734214,28,126.46828037653364,20,1,1,0,17.10618754071818,1,6417.6862843589715,4335.231240439449,150674.17
3,96.16822716821828,2.7125033701772723,1,60.92953203240978,1,1,0,0,13.603941611609471,0,25732.925391504054,8537.41951555195,78401.51
2,90.10916342669199,2.634420811033596,29,52.27231885869848,2,0,1,1,10.525462127452487,0,26604.22436138828,5135.4438837495045,96830.17
5,200.573294512295,2.5112014653897905,33,139.56387386016357,25,0,1,0,19.463646598807095,0,35626.65580966982,6700.670752527241,160444.12
2,114.23584199857669,3.0353637089378434,14,52.301271978725424,6,1,1,0,9.844581070410513,0,11723.503918824443,2583.146776652954,98612.55
4,140.40577793531762,2.9554269703785403,31,107.35713882353959,19,0,1,1,18.512872228893496,0,3158.524985304857,2026.6366298853584,120946.27
1,30.527439970507533,2.6639486013812577,22,16.473573575136214,21,1,1,0,3.6824562085744903,1,9189.611142969676,5618.298269588936,73027.32
5,171.64493608511515,2.8481753600975357,13,88.70920368953202,4,1,1,1,36.86784248065773,0,38542.9958954581,1518.5997369600675,150087.96
2,99.83778314054814,2.7727879251860634,24,55.7870894304468,15,1,1,0,19.813997460245727,1,39534.29369178189,6285.074305139161,82454.93
2,65.28064807652186,2.6864757163056083,23,30.832355110653197,15,1,1,0,6.366411072363267,0,14459.271458185869,423.9827754352508,69257.59
4,103.30358622138564,2.9236564690619264,14,60.57165930748307,8,0,1,1,18.90486637489608,0,19851.26344785548,2079.6105120751354,103859.7
6,210.250005425358,2.6374250176360934,14,147.20901092041035,4,1,1,0,29.861740000542827,0,33928.188926469054,2824.331805160392,170857.43
3,96.89541931328439,2.3555045414922304,18,60.49880868919548,14,1,1,1,20.242886751886058,1,19371.190169242836,1770.3406257543022,106999.87
3,94.19874896665894,2.79677071426888,2,64.41241327022848,2,1,0,0,15.187737829215123,1,38379.31208075823,1271.2923633216865,108922.26
1,69.72625142806675,2.762017897748745,24,36.59374415646642,23,0,1,0,7.014392155948793,1,33586.47424958423,7660.645739489319,40773.33
4,166.12233742464193,2.6432111327492205,24,97.88952366922314,11,1,1,0,16.511769767161894,1,29787.13036368987,4244.613276997542,139758.92
2,71.97870581980348,2.5893643355968607,22,45.47747678220002,3,1,1,1,15.482250875246377,0,25327.225465855532,2622.1202315274695,81647.86
3,108.83365048550061,2.469308327326031,29,70.78491272605774,26,0,1,1,22.60926210464959,0,8652.593692991462,3116.1138936941725,85271.72
1,79.44094245698489,2.684710092819952,20,40.931053430462114,13,1,1,0,11.314684370029157,0,7723.199334541083,7958.22812980573,87785.4
6,206.9115721672443,2.5924582036219634,14,151.60083916573257,2,0,1,0,31.98667855575659,0,34729.6403367209,2336.663003020468,171607.68
3,145.20438273553427,2.9235912680331344,33,69.9268989648587,26,0,1,1,22.080457607019063,0,10014.135133878626,7641.704614204631,112068.42
4,136.20410555628973,2.8429704716123467,10,65.97734198070425,8,0,1,0,25.132593905033232,0,10120.544774603826,7326.397368882012,116668.23
3,137.4951667194591,2.6627838976033438,1,73.88924995704967,1,0,0,0,19.410589858894365,1,33919.38933890809,768.547619867393,105996.05
1,90.18199377767834,2.8440895322619655,11,61.23320288336898,10,0,1,0,7.971594281550866,1,2330.052519005607,9070.087209065714,88664.81
3,130.14468838804595,2.730654549057837,29,62.07647944880331,13,0,1,1,15.440693180296966,0,28852.298892876886,5684.291180938017,137729.69
4,169.29593303328784,2.701499146985176,14,76.64093912516294,7,1,1,0,26.28173865506729,0,24827.493947305433,8402.155626324677,137081.98
2,97.27259019911702,2.7401342391214807,7,59.84827930521618,1,1,1,1,11.931568582142633,1,1998.4917005475515,3250.044183191931,114767.67
2,107.202110450929,3.0688357449555834,19,61.24777879105921,9,1,1,1,20.586264758672154,1,7657.584502916165,6930.36206493581,111568.88
4,146.0034096236334,2.8659233281796372,8,73.71145804296225,5,1,1,1,30.97984304185063,0,12347.018158872515,6064.295667976619,137759.02
5,188.38976035730605,2.696273203068939,31,128.02466144730485,27,1,1,1,20.02577788657409,1,9470.573936368415,2773.3370752770734,176505.61
2,120.26206737589104,2.9108953316065267,5,81.11688412038258,2,1,1,0,24.457926928454782,0,7184.237027253481,8531.006747793655,117053.92
5,122.74371750581238,2.9044054189967916,8,60.47122695502041,1,0,1,1,21.769337881468246,1,34224.61565518901,8157.358074699604,111150.93
1,57.94916166544863,2.7967491144808427,32,30.738000961929977,10,0,1,1,9.158478186483318,1,37034.166497890445,6733.467606094957,57454.59
2,110.8987884287863,2.6908574350137995,29,64.07097227419804,6,1,1,0,9.931939324217717,0,7416.070015131031,8694.793861255395,105559.71
4,157.50801524419276,2.6789702686604473,10,125.4573339488327,5,0,1,1,20.73475390340229,0,23342.79897741707,2268.2377707399587,123941.58
2,94.54226227148374,2.5564736052584993,39,67.9765197601605,28,0,1,1,20.733389994297553,1,17611.451678464215,7131.064727401316,98097.94
1,64.79811208734733,2.782488614832206,3,36.805837489564205,2,1,0,0,10.83765991243393,0,15366.071273933441,2952.9087585201896,75740.72
2,128.59070742971932,2.640223827918607,8,101.31703472586103,3,0,1,0,20.41409757419486,0,38147.23585906284,9400.748901665875,105317.24
2,80.78335455574378,2.671390548787455,10,49.21533921036818,4,0,1,1,6.0864266565803025,1,2308.832174602988,5690.488332107789,93507.45
3,120.86106981140261,2.8623232196297757,21,70.47604526559645,21,1,1,0,14.277710980050603,1,39000.39253636449,8506.214525473923,98359.53
5,143.38225024646033,3.053692852483671,21,111.90984991151079,9,1,1,0,20.535688863831552,1,13046.517665526539,1878.483546187835,128903.87
3,122.70127074462377,2.8173562215699226,15,86.83095531885016,11,0,1,1,20.399052494070922,1,22995.846155081836,3249.1863870717148,119515.66
5,151.4227888407778,2.7310736559808535,10,97.17489211382971,1,0,1,0,30.067628081147635,0,37287.20109597251,7654.1608157557985,107638.79
1,77.4334314134536,2.7466225540147584,25,51.12494263624197,3,0,1,0,10.74081247634741,1,25983.135734923013,3651.821482388348,58816.56
3,99.28044810635905,2.9548336484592777,17,78.47957407113628,7,0,1,0,11.036810706514554,0,30800.03031162799,990.30072822436,105507.41
5,243.7711789977713,2.8197864675698896,36,122.74257743589968,20,0,1,0,27.349253546990685,1,4324.274246994773,6605.766580535384,202290.86
3,98.87830154123472,2.7848724884113167,4,56.50834773446656,2,0,0,1,8.965457509355307,1,23007.934030334167,1189.4486710361432,90504.38
2,111.36362775567906,2.797622668070663,36,66.52370113848404,10,0,1,0,10.226613188881364,1,12769.720737013906,5600.7435635166,77016.04
4,136.68632536913742,2.4928488503114687,33,108.61707550323246,20,1,1,1,15.827976260729109,0,17068.279504631733,8382.748164905575,125431.28
4,173.25650005324715,2.820285753837654,18,83.07093571543578,5,0,1,1,32.050318918772874,0,9878.724802052311,5878.318945780224,157561.7
4,183.23868179733643,2.5924605588481797,28,89.61798868053131,14,0,1,1,24.184408562905976,1,24818.861127707205,5055.7129722611935,136702.06
3,106.2928104277974,2.8209951336585477,31,64.02862269682267,4,1,1,0,21.145362608877154,1,21668.299504401104,2361.5826091329386,108788.05
4,96.56645233667851,2.6176658658322345,36,49.17504431119533,7,1,1,0,20.508104707178884,1,5566.900003707319,1712.7894284063111,93052.12
2,104.31590959036745,2.8564105227132264,21,71.94569770844045,20,0,1,1,8.482241890045588,0,29310.065159075424,284.52791655559804,83632.0
4,154.84444007593316,2.7224469424302438,4,89.22711672295792,3,0,0,1,27.349156315446578,1,11733.366671474123,8027.157204396931,115804.7
5,167.79933930492444,2.5438350134567087,31,125.20727140111362,10,0,1,0,13.89208767087953,0,23671.6561903785,400.9015200074985,138663.22
6,219.6089395000152,2.697677429628571,7,156.36457186431593,1,0,1,0,17.735447573802425,0,34799.87903219009,8601.150102965486,151683.55
6,255.51075682616954,3.1470599372007957,36,157.08351071415757,29,0,1,0,28.45505450391365,0,16207.783571188127,4028.86771548389,200462.32
3,136.992725841418,2.340850070051778,33,102.16133717402388,11,0,1,0,11.677312520298386,1,25766.205621189583,9111.277668280873,117717.83
5,169.9038187256197,2.7799415045451736,29,82.45204579318428,14,0,1,1,28.78948402058615,0,34557.70392158364,1645.4651008734702,143050.88
2,88.02031911580605,2.568098208243352,14,57.51112553993496,9,1,1,0,15.616383220219264,1,25081.609691944803,8119.1896837986305,91828.41
3,87.45300910215074,2.9978377653437858,3,57.87609869501836,1,1,0,1,14.507548270192089,0,39329.433174621925,8669.253099297075,84764.64
4,155.1112681811708,2.8969356648727906,18,83.15629711944628,12,0,1,0,24.244438785194895,0,3712.2003907970825,4236.4929544714205,132139.8
6,262.7711184268087,2.7834637990890685,10,122.81067130294926,10,1,1,1,49.18703922947761,0,14828.543592343698,9827.234516846871,222453.79
2,95.39682906702397,2.91513780297626,39,60.798272458801705,8,0,1,0,17.733007601025477,0,28252.317938559485,2192.6856350659923,81103.31
5,134.74364221128434,2.794022895462218,32,84.85978979739221,30,1,1,0,27.021274908714304,0,19789.015212869133,1204.0851695957122,116786.71
1,52.74650965090713,2.7511014881350433,8,35.80243798329271,3,1,1,1,9.176804541974649,0,10709.538534586425,9716.154732589248,65303.7
2,75.8525450901946,2.6422053722800753,1,39.78656071334576,1,1,0,1,9.358774592242963,1,13720.13155029893,2638.2535393153826,106237.74
5,217.33900471377908,2.685035374650128,37,111.46778042785141,1,0,1,1,32.318762282009914,0,29106.82918811321,381.36216373893285,179882.79
2,140.8084594302661,2.666468993632112,21,111.55839718501318,10,1,1,1,20.218687186302564,0,31563.724846155423,3992.0381902701924,137215.76
3,115.19532995295022,2.751862029038,30,56.42163278298396,7,0,1,0,9.92753680071899,0,25571.56421273716,9913.740129021384,97586.71
2,68.4690520039366,2.409421762356983,25,46.55895536267689,11,0,1,1,8.21628624047239,1,35605.30567809217,8422.218817646677,57278.47
2,95.3808872381447,2.935339581798434,13,66.95660748549544,3,1,1,1,19.736983709833957,0,21105.333946023315,1053.6731253815706,95259.18
2,89.54409833363229,3.100436902685166,33,60.018076586913075,23,1,1,1,19.49028786026815,0,33035.401805888614,3662.5156832727143,71247.86
3,133.22226993381102,2.672201142561982,9,75.79337646435532,4,0,1,1,14.280781079486578,0,4737.370596073382,5410.61052281943,135517.25
4,110.31028778431832,2.961491351879072,33,83.14429300972957,25,0,1,0,9.3042347551487,0,39434.67494678879,7984.198773725021,98316.32
